Date,Player Name,Games Played,AB,Hits,RBI,HR,SB,Special,IP,Hits,Runs,SO,Big Plays,Special,Hitting Handedness,Pitching Handedness,Player Type,Capitan
11.15.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.15.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.15.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.15.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Birdo,1,5,2,1,0,0,1,0,0,0,0,1,0,,,Balance,1
11.20.20,Boo,1,5,3,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.20.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.20.20,Daisy,1,4,3,1,0,0,2,0,0,0,0,0,0,,,Balance,1
11.20.20,DK,1,5,3,3,1,0,1,4,3,1,2,0,0,,,Power,1
11.20.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.20.20,Flying Koopa,1,5,2,1,0,1,0,5.33,2,0,5,0,0,,,Technique,0
11.20.20,Grandpapa Toad,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.20.20,Hammer/Etc. Bro,1,5,1,2,0,0,0,0,0,0,0,1,0,,,Power,0
11.20.20,Koopa,1,6,1,0,0,0,0,3.67,10,7,3,0,0,,,Balance,0
11.20.20,Luigi,1,5,2,2,0,0,1,0,0,0,0,0,0,,,Balance,1
11.20.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.20.20,Mario,1,4,1,0,0,1,1,0,0,0,0,0,0,,,Balance,1
11.20.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Mumbo,1,4,1,0,0,0,0,0,3,0,0,0,0,,,Power,0
11.20.20,Peach,1,4,2,1,0,1,0,0,0,0,0,0,0,,,Technique,1
11.20.20,Petey,1,5,1,1,0,0,0,0,0,0,0,0,0,,,Power,0
11.20.20,Toad,1,5,2,1,0,1,0,0,0,0,0,0,0,,,Balance,0
11.20.20,Wario,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.20.20,Yoshi,1,4,0,1,0,0,0,0,0,0,0,0,0,,,Speed,1
11.20.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.20.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.20.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Waluigi,1,4,1,1,0,0,0,5.33,11,7,5,0,0,,,Technique,1
11.20.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.20.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.20.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.20.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.20.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Birdo,1,4,1,0,0,0,1,0,0,0,0,1,0,,,Balance,1
11.21.20,Boo,1,3,1,1,0,0,0,4.67,9,7,5,0,0,,,Technique,0
11.21.20,Bowser,1,4,1,2,1,0,0,0,0,0,0,0,0,,,Power,1
11.21.20,Daisy,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
11.21.20,DK,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.21.20,Drybones,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.21.20,Flying Koopa,1,4,3,1,1,1,0,0,0,0,0,0,0,,,Technique,0
11.21.20,Grandpapa Toad,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.21.20,Hammer/Etc. Bro,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.21.20,Koopa,1,4,2,2,1,1,0,9,8,2,5,0,0,,,Balance,0
11.21.20,Luigi,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Balance,1
11.21.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.21.20,Mario,1,4,2,0,0,0,3,0,0,0,0,0,0,,,Balance,1
11.21.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Mumbo,1,3,0,1,0,0,0,0,0,0,0,0,0,,,Power,0
11.21.20,Peach,1,4,1,1,0,0,1,0,0,0,0,2,0,,,Technique,1
11.21.20,Petey,1,4,1,1,0,0,0,0,0,0,0,2,0,,,Power,0
11.21.20,Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.21.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.21.20,Yoshi,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Speed,1
11.21.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.21.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.21.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Waluigi,1,3,2,0,0,0,0,4.33,2,1,4,0,0,,,Technique,1
11.21.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.21.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.21.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.21.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.21.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Birdo,1,3,1,0,0,0,1,0,0,0,0,1,0,,,Balance,1
11.24.20,Boo,1,4,1,0,0,0,0,8,7,2,4,0,0,,,Technique,0
11.24.20,Bowser,1,4,1,1,1,0,0,0,0,0,0,0,0,,,Power,1
11.24.20,Daisy,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Balance,1
11.24.20,DK,1,3,1,0,0,0,1,0,0,0,0,0,0,,,Power,1
11.24.20,Drybones,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.24.20,Flying Koopa,1,4,3,0,0,0,0,0,0,0,0,1,0,,,Technique,0
11.24.20,Grandpapa Toad,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.24.20,Hammer/Etc. Bro,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Power,0
11.24.20,Koopa,0,0,0,0,0,0,0,9,10,0,7,0,1,,,Balance,0
11.24.20,Luigi,1,4,1,1,0,1,1,0,0,0,0,0,0,,,Balance,1
11.24.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.24.20,Mario,1,4,1,0,0,0,4,0,0,0,0,0,0,,,Balance,1
11.24.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.24.20,Peach,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,1
11.24.20,Petey,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.24.20,Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.24.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.24.20,Yoshi,1,3,2,0,0,0,0,0,0,0,0,1,0,,,Speed,1
11.24.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.24.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.24.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Waluigi,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Technique,1
11.24.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.24.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.24.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.24.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.24.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Birdo,1,4,1,0,0,0,2,0.33,0,0,0,2,1,,,Balance,1
11.30.20,Boo,1,4,1,1,0,0,0,9,9,2,8,0,3,,,Technique,0
11.30.20,Bowser,1,4,1,1,1,0,0,0,0,0,0,0,0,,,Power,1
11.30.20,Daisy,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,1
11.30.20,DK,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.30.20,Drybones,1,3,1,0,0,0,0,0,0,0,0,1,0,,,Technique,0
11.30.20,Flying Koopa,1,4,2,0,0,1,0,0,0,0,0,0,0,,,Technique,0
11.30.20,Grandpapa Toad,1,5,1,0,0,0,0,0,0,0,0,2,0,,,Technique,0
11.30.20,Hammer/Etc. Bro,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.30.20,Koopa,1,4,0,0,0,0,0,8.67,12,4,10,1,0,,,Balance,0
11.30.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
11.30.20,Magikoopa,1,3,0,1,0,1,0,0,0,0,0,0,0,,,Technique,0
11.30.20,Mario,1,5,3,0,0,1,4,0,0,0,0,0,0,,,Balance,1
11.30.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.30.20,Peach,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
11.30.20,Petey,1,4,3,1,0,1,0,0,0,0,0,1,0,,,Power,0
11.30.20,Toad,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.30.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.30.20,Yoshi,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Speed,1
11.30.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.30.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.30.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Waluigi,1,4,1,2,0,0,1,0,0,0,0,0,0,,,Technique,1
11.30.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.30.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.30.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.30.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.30.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Birdo,1,4,2,2,0,1,1,0,0,0,0,0,0,,,Balance,1
12.3.20,Boo,1,5,2,1,0,0,0,1,6,6,2,0,0,,,Technique,0
12.3.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Power,1
12.3.20,Daisy,1,3,1,2,0,0,1,0,0,0,0,0,0,,,Balance,1
12.3.20,DK,1,5,2,1,0,0,0,7,10,3,5,0,0,,,Power,1
12.3.20,Drybones,1,5,3,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.3.20,Flying Koopa,1,4,3,1,0,0,0,3.33,6,0,3,0,0,,,Technique,0
12.3.20,Grandpapa Toad,1,4,0,1,0,0,0,0,0,0,0,0,0,,,Technique,0
12.3.20,Hammer/Etc. Bro,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.3.20,Koopa,1,5,1,1,0,0,0,5.67,11,7,6,0,0,,,Balance,0
12.3.20,Luigi,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
12.3.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.3.20,Mario,1,5,3,2,0,0,1,0,0,0,0,0,0,,,Balance,1
12.3.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.3.20,Peach,1,4,3,1,0,0,1,0,0,0,0,0,0,,,Technique,1
12.3.20,Petey,1,5,2,0,0,1,0,0,0,0,0,0,0,,,Power,0
12.3.20,Toad,1,4,3,2,0,0,0,0,0,0,0,0,0,,,Balance,0
12.3.20,Wario,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Power,1
12.3.20,Yoshi,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Speed,1
12.3.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.3.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.3.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Waluigi,1,3,2,2,0,0,0,0,1,1,0,0,0,,,Technique,1
12.3.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
12.3.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.3.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.3.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.3.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Birdo,1,4,4,1,0,0,2,0,0,0,0,1,0,,,Balance,1
12.5.20,Boo,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.5.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.5.20,Daisy,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
12.5.20,DK,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Power,1
12.5.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.5.20,Flying Koopa,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.5.20,Grandpapa Toad,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.5.20,Hammer/Etc. Bro,1,5,1,0,0,2,0,0,0,0,0,0,0,,,Power,0
12.5.20,Koopa,1,5,1,1,1,0,0,11,9,1,13,0,0,,,Balance,0
12.5.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Balance,1
12.5.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.5.20,Mario,1,5,3,0,0,0,4,0,0,0,0,0,0,,,Balance,1
12.5.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Mumbo,1,5,1,0,0,0,1,0,0,0,0,0,0,,,Power,0
12.5.20,Peach,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.5.20,Petey,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.5.20,Toad,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.5.20,Wario,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.5.20,Yoshi,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
12.5.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.5.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.5.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Waluigi,1,5,1,0,0,0,1,0,0,0,0,0,0,,,Technique,1
12.5.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Diddy Kong,1,4,2,1,0,0,1,11,9,2,12,0,0,,,Speed,1
12.5.20,Baby Luigi,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.5.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.5.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.5.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Birdo,1,4,2,3,0,2,1,0,0,0,0,1,0,,,Balance,1
12.8.20,Boo,1,4,1,0,0,0,0,1,6,7,2,0,0,,,Technique,0
12.8.20,Bowser,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.8.20,Daisy,1,4,3,0,0,0,1,2,5,2,2,0,0,,,Balance,1
12.8.20,DK,1,3,1,2,1,0,0,0,0,0,0,0,0,,,Power,1
12.8.20,Drybones,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.8.20,Flying Koopa,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.8.20,Grandpapa Toad,1,5,2,1,0,0,0,0,0,0,0,1,0,,,Technique,0
12.8.20,Hammer/Etc. Bro,1,4,3,2,0,0,0,0,0,0,0,0,0,,,Power,0
12.8.20,Koopa,1,4,1,2,0,0,0,2.67,2,0,2,0,0,,,Balance,0
12.8.20,Luigi,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Balance,1
12.8.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.8.20,Mario,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Balance,1
12.8.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.8.20,Peach,1,4,2,2,0,0,1,0,0,0,0,0,0,,,Technique,1
12.8.20,Petey,1,4,2,2,0,1,0,0,0,0,0,0,0,,,Power,0
12.8.20,Toad,1,6,3,1,0,0,0,0,0,0,0,0,0,,,Balance,0
12.8.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.8.20,Yoshi,1,4,2,0,0,0,2,0,0,0,0,0,0,,,Speed,1
12.8.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.8.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.8.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Waluigi,1,4,0,0,0,0,1,5,4,5,3,0,0,,,Technique,1
12.8.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Diddy Kong,1,4,1,1,0,0,1,6.33,13,4,6,0,2,,,Speed,1
12.8.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.8.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.8.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.8.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Birdo,1,6,1,0,0,0,1,0,0,0,0,1,0,,,Balance,1
12.18.20,Boo,1,5,1,0,0,0,0,12,6,0,15,0,0,,,Technique,0
12.18.20,Bowser,1,5,2,0,0,0,0,0,0,0,0,1,0,,,Power,1
12.18.20,Daisy,1,4,0,0,0,0,1,0,0,0,0,1,0,,,Balance,1
12.18.20,DK,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.18.20,Drybones,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.18.20,Flying Koopa,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.18.20,Grandpapa Toad,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.18.20,Hammer/Etc. Bro,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.18.20,Koopa,1,4,1,0,0,0,0,5,5,0,7,1,0,,,Balance,0
12.18.20,Luigi,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Balance,1
12.18.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.18.20,Mario,1,5,1,0,0,0,2,2,0,0,1,0,1,,,Balance,1
12.18.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.18.20,Peach,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.18.20,Petey,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.18.20,Toad,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.18.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.18.20,Yoshi,1,4,2,0,0,0,1,0,0,0,0,0,0,,,Speed,1
12.18.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.18.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.18.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Waluigi,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.18.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Diddy Kong,1,4,0,0,0,0,1,5,4,0,4,0,0,,,Speed,1
12.18.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.18.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.18.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.18.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.23.20,Birdo,1,5,1,0,0,1,0,0,0,0,0,2,0,,,Balance,1
12.23.20,Boo,1,5,2,0,0,0,0,12,12,3,8,0,0,,,Technique,0
12.23.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Power,1
12.23.20,Daisy,1,5,2,1,0,0,1,0,0,0,0,0,0,,,Balance,1
12.23.20,DK,1,6,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.23.20,Drybones,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.23.20,Flying Koopa,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.23.20,Grandpapa Toad,1,6,3,1,0,0,0,0,0,0,0,0,0,,,Technique,0
12.23.20,Hammer/Etc. Bro,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.23.20,Koopa,1,5,2,2,0,0,1,7,6,2,8,0,1,,,Balance,0
12.23.20,Luigi,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Balance,1
12.23.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.23.20,Mario,1,6,3,0,0,0,2,0,0,0,0,0,0,,,Balance,1
12.23.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.23.20,Mumbo,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.23.20,Peach,1,5,2,0,0,0,1,0,0,0,0,1,0,,,Technique,1
12.23.20,Petey,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.23.20,Toad,1,6,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.23.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.23.20,Yoshi,1,5,0,0,0,1,0,0,0,0,0,2,0,,,Speed,1
12.23.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.23.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.23.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.23.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.23.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.23.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.23.20,Diddy Kong,1,5,1,0,0,1,1,0,0,0,0,0,0,,,Speed,1
12.23.20,Baby Luigi,0,0,0,0,0,0,0,5,9,0,2,0,1,,,Speed,0
12.23.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.23.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.23.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Birdo,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Balance,1
12.26.20,Boo,1,3,0,0,0,0,0,5,3,0,3,0,0,,,Technique,0
12.26.20,Bowser,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.26.20,Daisy,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Balance,1
12.26.20,DK,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.26.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.26.20,Flying Koopa,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.26.20,Grandpapa Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.26.20,Hammer/Etc. Bro,1,3,1,1,1,0,0,0,0,0,0,0,0,,,Power,0
12.26.20,Koopa,1,4,1,0,0,0,0,8,7,1,5,0,0,,,Balance,0
12.26.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
12.26.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.26.20,Mario,1,4,2,0,0,0,2,0,0,0,0,0,0,,,Balance,1
12.26.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.26.20,Peach,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.26.20,Petey,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.26.20,Toad,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Balance,0
